state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.004167,5.3,21,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,113,2003,88101,9,40.518735,-88.996896,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,14010,"Bloomington, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.183333,5.4,19,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,143,0037,88101,3,40.697007,-89.584737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CITY OFFICE BUILDING,613 N.E. JEFFERSON,Illinois,Peoria,Peoria,37900,"Peoria, IL",2025-03-08
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0120,88101,1,38.901362,-90.146308,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.0,3.0,0,17.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,ALTON HORACE MANN ELEMENTARY SCHOOL,2708 EDWARDS STREET,Illinois,Madison,Alton,41180,"St. Louis, MO-IL",2024-09-17
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,0024,88101,9,38.700632,-90.144763,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,2.5,2.5,0,14.0,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Gateway Regional Medical Center,2100 MADISON AVENUE,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-04-10
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.845833,11.8,22,,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,119,1007,88101,3,38.704534,-90.139675,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.591667,12.9,19,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,163,0010,88101,9,38.612034,-90.160477,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.5,5.5,0,31.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,41180,"St. Louis, MO-IL",2025-01-23
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.241667,6.3,23,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
